date,JulianDay,GPP.daily.raw,GPP.daily.sd,ER.daily.raw,ER.daily.sd,K600.daily.raw,K600.daily.sd,GPP.sd.cond,GPP.final,GPP.final.pos,ER.sd.cond,ER.final,DO.obs,DO.mod,DO.sat,light_sum,light_DLI,Q.cms,depth.m,AtmPressure,SpCond,turbidity,pH,tempwater,Year,Month,DO.diff,ENSO.cat,turbidity.cap
9/28/2007,271,-0.034,0.21,-0.66,0.392,3,1.311,-0.412,-0.034,0.1,0.768,-0.66,7.512,7.446,7.80153351,38475.008,34.6275072,14.673,0.485,843.8863443,338.375,36.75104167,8.6953125,18.233,2007,Sep,0.066,EN,36.75104167
9/29/2007,272,0.185,0.254,-0.981,0.584,9.412,2.596,-0.497,0.185,0.185,1.144,-0.981,7.696,7.702,7.949789174,47047.104,42.3423936,14.593,0.484,842.2120978,759.2083333,1030.845833,8.350208333,17.604,2007,Sep,-0.006,EN,1030.845833
9/30/2007,273,0.373,0.234,-0.25,0.391,8.115,2.311,-0.459,0.373,0.373,0.767,-0.25,7.972,7.984,7.988890376,27967.264,25.1705376,21.204,0.602,850.3113001,454.8958333,684.1568182,8.659479167,17.608,2007,Sep,-0.012,EN,684.1568182
10/1/2007,274,0.531,0.235,-0.66,0.375,8.284,2.262,-0.46,0.531,0.531,0.735,-0.66,8.012,8.013,8.002251269,36431.2,32.78808,21.142,0.601,850.3128594,371.6666667,236.3854167,8.5796875,17.371,2007,Oct,-0.001,EN,236.3854167
10/2/2007,275,0.695,0.292,-0.48,0.402,8.28,2.07,-0.572,0.695,0.695,0.788,-0.48,7.894,7.895,7.862909884,48194.848,43.3753632,15.739,0.505,847.875074,358.3958333,160.7567708,8.537291667,18.162,2007,Oct,-0.001,EN,160.7567708
10/3/2007,276,0.272,0.235,-0.389,0.369,5.88,1.821,-0.46,0.272,0.272,0.723,-0.389,7.82,7.81,7.81505193,43497.168,39.1474512,15.199,0.495,845.6783085,356.4270833,97.40416667,8.7890625,18.204,2007,Oct,0.01,EN,97.40416667
10/4/2007,277,0.659,0.266,-0.551,0.402,7.597,2.167,-0.52,0.659,0.659,0.787,-0.551,7.717,7.717,7.709608645,44442.736,39.9984624,16.536,0.52,842.2641435,372.625,216.5114583,8.735520833,18.776,2007,Oct,0,EN,216.5114583
10/5/2007,278,0.771,0.286,-0.409,0.397,6.883,1.793,-0.561,0.771,0.771,0.779,-0.409,7.715,7.708,7.638461464,47423.792,42.6814128,17.323,0.535,841.1612732,357.4583333,79.70729167,8.7190625,19.125,2007,Oct,0.007,EN,79.70729167
10/6/2007,279,0.725,0.293,-0.131,0.394,7.831,2.065,-0.575,0.725,0.725,0.773,-0.131,8.118,8.115,8.055457374,47761.168,42.9850512,17.143,0.532,840.1062855,342.7291667,37.86041667,8.780208333,16.791,2007,Oct,0.003,EN,37.86041667
10/7/2007,280,0.568,0.281,0.312,0.378,7.101,2.061,-0.551,0.568,0.568,0.742,0.312,8.629,8.622,8.420382223,48598.784,43.7389056,17.229,0.533,846.0638073,328.46875,32.409375,8.804583333,15.036,2007,Oct,0.007,EN,32.409375
10/8/2007,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.382,NA,8.326988151,45994.416,41.3949744,17.293,0.534,849.7158497,316.90625,26.89285714,8.834642857,15.662,2007,Oct,NA,EN,26.89285714
10/9/2007,282,0.737,0.249,-0.39,0.367,6.799,1.856,-0.489,0.737,0.737,0.719,-0.39,8.071,8.071,7.926381941,37722.048,33.9498432,17.462,0.537,850.6146344,316.03125,26.86041667,8.7009375,17.83,2007,Oct,0,EN,26.86041667
10/10/2007,283,0.717,0.255,-0.354,0.376,7.478,1.794,-0.5,0.717,0.717,0.737,-0.354,7.934,7.931,7.854572341,40193.088,36.1737792,17.546,0.539,846.8784771,316.5208333,28.75520833,8.641770833,18.066,2007,Oct,0.003,EN,28.75520833
10/11/2007,284,0.834,0.282,-0.328,0.37,7.318,1.806,-0.552,0.834,0.834,0.725,-0.328,7.999,7.993,7.891146062,42980.496,38.6824464,17.596,0.54,843.7886539,319.7291667,37.06875,8.608541667,17.661,2007,Oct,0.006,EN,37.06875
10/12/2007,285,0.804,0.279,-0.395,0.376,7.629,1.916,-0.547,0.804,0.804,0.738,-0.395,8.073,8.067,7.9884899,40298.96,36.269064,17.569,0.539,839.8878279,320.40625,38.65833333,8.658229167,16.824,2007,Oct,0.006,EN,38.65833333
10/13/2007,286,0.665,0.262,-0.179,0.368,7.311,1.953,-0.514,0.665,0.665,0.721,-0.179,8.308,8.307,8.213731854,41087.072,36.9783648,17.603,0.54,837.2620219,319.4375,30.94791667,8.667395833,15.598,2007,Oct,0.001,EN,30.94791667
10/14/2007,287,0.709,0.273,-0.31,0.374,6.864,1.894,-0.536,0.709,0.709,0.734,-0.31,8.411,8.402,8.301981121,42322.592,38.0903328,17.497,0.538,840.5533554,316.7916667,22.31666667,8.662083333,15.307,2007,Oct,0.009,EN,22.31666667
10/15/2007,288,0.774,0.272,-0.238,0.353,7.401,1.939,-0.534,0.774,0.774,0.692,-0.238,8.488,8.48,8.363859883,43195.568,38.8760112,17.296,0.534,842.358848,315.8541667,21.665625,8.675833333,14.847,2007,Oct,0.008,EN,21.665625
10/16/2007,289,0.474,0.212,-0.403,0.351,7.145,1.895,-0.415,0.474,0.474,0.687,-0.403,8.316,8.317,8.262450183,37821.056,34.0389504,15.43,0.5,837.370497,319.4285714,40.73645833,8.6775,15.108,2007,Oct,-0.001,EN,40.73645833
10/17/2007,290,0.81,0.292,-0.294,0.403,9.231,2.303,-0.573,0.81,0.81,0.791,-0.294,8.653,8.65,8.612022645,42923.504,38.6311536,15.24,0.496,835.1656073,NA,52.08229167,8.6871875,13.45,2007,Oct,0.003,EN,52.08229167
10/18/2007,291,0.635,0.279,-0.217,0.378,7.698,2.066,-0.547,0.635,0.635,0.741,-0.217,9.017,9.006,8.884900911,43169.776,38.8527984,15.211,0.495,842.7014171,NA,25.18125,8.66875,12.479,2007,Oct,0.011,EN,25.18125
10/19/2007,292,0.539,0.251,-0.398,0.374,7.149,1.849,-0.492,0.539,0.539,0.733,-0.398,8.73,8.727,8.64607373,43064.528,38.7580752,14.448,0.481,846.2621831,NA,43.58854167,8.687291667,13.517,2007,Oct,0.003,EN,43.58854167
10/20/2007,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.74,NA,8.765416761,42792.88,38.513592,14.118,0.474,839.6965224,NA,43.05373134,8.624029851,12.798,2007,Oct,NA,EN,43.05373134
10/21/2007,294,0.731,0.31,-0.057,0.396,9.425,2.325,-0.608,0.731,0.731,0.776,-0.057,9.286,9.286,9.159694696,42487.952,38.2391568,14.282,0.477,845.1638936,NA,18.99583333,8.657916667,11.543,2007,Oct,0,EN,18.99583333
10/22/2007,295,0.625,0.259,-0.155,0.352,7.234,1.901,-0.507,0.625,0.625,0.69,-0.155,9.322,9.313,9.139288677,41232.048,37.1088432,14.357,0.479,855.6429924,NA,14.03958333,8.602916667,11.724,2007,Oct,0.009,EN,14.03958333
10/23/2007,296,0.605,0.27,-0.184,0.383,6.995,1.838,-0.529,0.605,0.605,0.752,-0.184,9.093,9.081,8.927885964,40245.92,36.221328,14.349,0.479,855.6932057,NA,13.534375,8.6675,12.79,2007,Oct,0.012,EN,13.534375
10/24/2007,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.885,NA,8.798127865,40444.976,36.4004784,12.862,0.449,855.3043819,NA,33.7375,8.615833333,13.236,2007,Oct,NA,EN,33.7375
10/25/2007,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39890.24,35.901216,12.43,0.44,847.730077,NA,37.125,8.424,NA,2007,Oct,NA,EN,37.125
10/26/2007,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.993,NA,8.936460944,38862.928,34.9766352,14.033,0.472,845.762795,NA,35.6,8.4,12.541,2007,Oct,NA,EN,35.6
10/27/2007,300,0.715,0.265,-0.254,0.365,6.918,1.749,-0.52,0.715,0.715,0.716,-0.254,8.978,8.971,8.82257636,38459.408,34.6134672,14.211,0.476,852.838433,NA,26.953125,8.591666667,13.268,2007,Oct,0.007,EN,26.953125
10/28/2007,301,1.078,0.279,-1.025,0.399,8.084,1.772,-0.547,1.078,1.078,0.782,-1.025,8.814,8.814,8.821741107,37186.032,33.4674288,14.182,0.475,855.6080989,NA,28.95625,8.621458333,13.241,2007,Oct,0,EN,28.95625
10/29/2007,302,0.909,0.27,-0.261,0.374,7.382,1.837,-0.53,0.909,0.909,0.732,-0.261,9.079,9.071,8.905628007,37972.064,34.1748576,13.953,0.471,853.3370156,NA,19.32395833,8.612604167,12.565,2007,Oct,0.008,EN,19.32395833
10/30/2007,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.315,NA,8.676364152,34564.192,31.1077728,12.36,0.438,847.348935,NA,23.61111111,8.623580247,13.505,2007,Oct,NA,EN,23.61111111
10/31/2007,304,0.677,0.26,0.058,0.364,8.179,1.859,-0.509,0.677,0.677,0.713,0.058,9.259,9.253,9.043342264,36102.144,32.4919296,12.078,0.433,848.6228239,NA,35.90877193,8.601754386,11.907,2007,Oct,0.006,EN,35.90877193
11/1/2007,305,0.872,0.283,-0.21,0.375,8.683,1.965,-0.555,0.872,0.872,0.736,-0.21,9.241,9.236,9.044312526,36631.088,32.9679792,12.142,0.434,848.3345263,NA,28.7625,8.613645833,11.727,2007,Nov,0.005,EN,28.7625
11/2/2007,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.327,NA,8.737174814,36438.272,32.7944448,9.548,0.376,847.9857293,NA,27.52962963,8.628765432,13.25,2007,Nov,NA,EN,27.52962963
11/3/2007,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36533.744,32.8803696,8.401,0.349,852.3972957,NA,NA,NA,NA,2007,Nov,NA,EN,NA
11/4/2007,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34452.288,31.0070592,8.323,0.347,850.4175466,NA,NA,NA,NA,2007,Nov,NA,EN,NA
11/5/2007,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32937.216,29.6434944,8.363,0.348,849.1386813,NA,NA,NA,NA,2007,Nov,NA,EN,NA
11/6/2007,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.299,NA,9.33715723,30943.328,27.8489952,17.066,0.53,851.542331,NA,60.28461538,8.487692308,10.581,2007,Nov,NA,EN,60.28461538
11/7/2007,311,0.88,0.239,-0.856,0.377,9.112,2.033,-0.469,0.88,0.88,0.74,-0.856,9.241,9.237,9.218501296,33538.96,30.185064,17.452,0.537,850.5583384,335.7564103,73.31875,8.375416667,10.964,2007,Nov,0.004,EN,73.31875
11/8/2007,312,1,0.257,-0.891,0.389,9.367,2.018,-0.504,1,1,0.763,-0.891,9.138,9.13,9.11292945,34423.168,30.9808512,18.741,0.56,847.2237542,337.1458333,50.71770833,8.473020833,11.384,2007,Nov,0.008,EN,50.71770833
11/9/2007,313,0.856,0.236,-0.636,0.359,9.457,2.04,-0.462,0.856,0.856,0.703,-0.636,9.13,9.127,9.081071295,28388.672,25.5498048,19.706,0.577,846.2980274,336.3020833,49.22083333,8.467604167,11.395,2007,Nov,0.003,EN,49.22083333
11/10/2007,314,1.048,0.261,-0.658,0.376,9.706,1.992,-0.511,1.048,1.048,0.736,-0.658,9.161,9.16,9.08932903,34045.856,30.6412704,19.541,0.574,843.1353637,335.3854167,41.77916667,8.475625,11.261,2007,Nov,0.001,EN,41.77916667
11/11/2007,315,0.928,0.242,-0.457,0.372,9.124,1.915,-0.475,0.928,0.928,0.729,-0.457,9.259,9.256,9.165420559,31420.48,28.278432,19.32,0.57,842.3052189,333.375,37.396875,8.502916667,11.021,2007,Nov,0.003,EN,37.396875
11/12/2007,316,0.826,0.231,-0.439,0.348,8.822,1.991,-0.452,0.826,0.826,0.683,-0.439,9.331,9.326,9.226732675,30781.712,27.7035408,19.438,0.572,847.6881401,332.4375,38.50520833,8.514479167,10.965,2007,Nov,0.005,EN,38.50520833
11/13/2007,317,0.937,0.248,-0.415,0.357,9.141,1.998,-0.486,0.937,0.937,0.7,-0.415,9.275,9.27,9.164217925,32581.328,29.3231952,18.848,0.562,847.689546,331.7395833,40.30625,8.5221875,11.11,2007,Nov,0.005,EN,40.30625
11/14/2007,318,0.481,0.242,0.088,0.363,9.755,2.066,-0.474,0.481,0.481,0.711,0.088,9.545,9.531,9.438495406,32413.056,29.1717504,18.672,0.559,848.1831405,332.2708333,40.34375,8.54,10.19,2007,Nov,0.014,EN,40.34375
11/15/2007,319,0.519,0.226,0.164,0.371,8.168,2.219,-0.443,0.519,0.519,0.727,0.164,9.694,9.689,9.522234201,27381.328,24.6431952,20.006,0.582,852.5976485,327.75,45.221875,8.521770833,9.588,2007,Nov,0.005,EN,45.221875
11/16/2007,320,0.566,0.216,0.071,0.37,7.773,2.002,-0.423,0.566,0.566,0.725,0.071,9.616,9.612,9.433943654,30242.368,27.2181312,19.568,0.575,845.5839795,328.53125,50.27395833,8.498958333,9.784,2007,Nov,0.004,EN,50.27395833
11/17/2007,321,0.66,0.224,0.22,0.378,8.055,1.978,-0.439,0.66,0.66,0.74,0.22,9.636,9.628,9.414674399,31246.384,28.1217456,19.445,0.573,845.029913,329.3020833,42.1875,8.492083333,9.968,2007,Nov,0.008,EN,42.1875
11/18/2007,322,0.7,0.225,0.321,0.376,8.33,1.956,-0.442,0.7,0.7,0.737,0.321,9.708,9.702,9.454664349,32009.12,28.808208,19.246,0.569,847.348288,327.125,37.13229167,8.519791667,9.877,2007,Nov,0.006,EN,37.13229167
11/19/2007,323,0.678,0.237,0.409,0.389,8.841,1.997,-0.464,0.678,0.678,0.762,0.409,9.754,9.75,9.482809152,32198.192,28.9783728,19.449,0.572,847.2462427,327.0416667,37.72708333,8.537916667,9.575,2007,Nov,0.004,EN,37.72708333
11/20/2007,324,0.636,0.213,0.402,0.391,7.952,1.85,-0.418,0.636,0.636,0.766,0.402,9.744,9.739,9.476135733,30548.96,27.494064,19.403,0.572,842.7000264,327.1145833,43.88125,8.511770833,9.53,2007,Nov,0.005,EN,43.88125
11/21/2007,325,0.331,0.217,1.069,0.42,8.002,2.153,-0.425,0.331,0.331,0.823,NA,10.317,10.318,9.979769688,17657.328,15.8915952,17.524,0.538,845.7624108,327.4479167,36.665625,8.541354167,7.705,2007,Nov,-0.001,EN,36.665625
11/22/2007,326,0.334,0.171,0.733,0.427,8.58,2.258,-0.335,0.334,0.334,0.837,0.733,10.347,10.351,10.02357115,13592.592,12.2333328,16.785,0.525,848.8963856,326.96875,37.7125,8.556354167,7.306,2007,Nov,-0.004,EN,37.7125
11/23/2007,327,0.243,0.182,0.817,0.481,7.824,2.366,-0.356,0.243,0.243,0.943,0.817,10.504,10.496,10.12980081,25889.76,23.300784,19.558,0.574,841.7983826,331.53125,44.51458333,8.498645833,6.791,2007,Nov,0.008,EN,44.51458333
11/24/2007,328,0.413,0.223,1.522,0.487,9.057,2.161,-0.438,0.413,0.413,0.954,NA,10.428,10.427,10.0044465,30514.64,27.463176,19.875,0.58,844.4434916,343.1145833,60.53333333,8.446145833,7.405,2007,Nov,0.001,EN,60.53333333
11/25/2007,329,0.607,0.209,1.207,0.503,8.28,1.987,-0.41,0.607,0.607,0.987,NA,10.559,10.559,10.07119735,21155.888,19.0402992,19.867,0.58,844.4945924,332.3229167,39.37291667,8.5540625,7.18,2007,Nov,0,EN,39.37291667
11/26/2007,330,0.313,0.208,1.805,0.606,8.615,2.362,-0.408,0.313,0.313,1.187,NA,10.93,10.93,10.37738772,23020.4,20.71836,19.761,0.578,848.749526,329.1041667,31.51354167,8.542708333,6.229,2007,Nov,0,EN,31.51354167
11/27/2007,331,0.507,0.196,0.999,0.519,7.709,2.064,-0.385,0.507,0.507,1.018,0.999,10.686,10.676,10.12167236,26607.568,23.9468112,16.105,0.512,849.1812299,336.34375,43.08229167,8.488229167,7.03,2007,Nov,0.01,EN,43.08229167
11/28/2007,332,0.421,0.206,1.829,0.553,9.041,2.585,-0.404,0.421,0.421,1.084,NA,10.978,11.005,10.38661833,9933.04,8.939736,13.81,0.468,849.04447,341.7708333,44.05208333,8.615208333,6.197,2007,Nov,-0.027,EN,44.05208333
11/29/2007,333,0.317,0.224,1.452,0.664,8.121,2.361,-0.438,0.317,0.317,1.301,NA,11.364,11.357,10.62380029,8585.2,7.72668,13.725,0.466,849.4594881,340.3541667,30.10625,8.645,5.126,2007,Nov,0.007,EN,30.10625
11/30/2007,334,0.016,0.188,0.828,0.652,7.456,2.441,-0.369,0.016,0.016,1.278,0.828,10.425,10.416,9.887542013,24066.224,21.6596016,16.233,0.515,843.9416314,351,50.09166667,8.541979167,7.496,2007,Nov,0.009,EN,50.09166667
12/1/2007,335,0.231,0.233,2.095,0.455,9.947,2.457,-0.456,0.231,0.231,0.891,NA,10.345,10.345,10.00147477,28600.624,25.7405616,21.384,0.605,835.8809895,454.9270833,182.0551282,8.417708333,7.44,2007,Dec,0,EN,182.0551282
12/2/2007,336,-0.18,0.202,2.983,0.768,9.18,2.41,-0.395,-0.18,0.1,1.505,NA,11.185,11.183,10.52736136,29288.688,26.3598192,22.045,0.616,851.9037459,523.8229167,NA,8.420625,5.988,2007,Dec,0.002,EN,NA
12/3/2007,337,0.208,0.217,2.572,0.78,9.356,2.4,-0.425,0.208,0.208,1.529,NA,11.071,11.071,10.35202867,28677.168,25.8094512,20.124,0.584,857.7126155,369.3645833,299.892,8.520208333,6.506,2007,Dec,0,EN,299.892
12/4/2007,338,0.098,0.213,2.991,0.801,9.051,2.14,-0.418,0.098,0.098,1.571,NA,10.852,10.848,10.15277383,16973.84,15.276456,25.096,0.665,851.6553761,356.71875,171.6994792,8.559479167,6.913,2007,Dec,0.004,EN,171.6994792
12/5/2007,339,0.129,0.183,2.419,0.876,7.762,2.273,-0.359,0.129,0.129,1.718,NA,10.834,10.835,10.15554388,23881.52,21.493368,26.189,0.682,844.8763806,342.8229167,141.4973958,8.474479167,6.622,2007,Dec,-0.001,EN,141.4973958
12/6/2007,340,-0.005,0.156,0.861,0.552,5.674,1.822,-0.305,-0.005,0.1,1.082,0.861,10.443,10.426,9.981845652,13441.376,12.0972384,26.085,0.681,840.1950152,340.5625,122.1441176,8.398554217,7.246,2007,Dec,0.017,EN,122.1441176
12/7/2007,341,0.032,0.177,1.143,0.462,8.236,2.195,-0.348,0.032,0.032,0.905,NA,10.053,10.056,9.785731282,13149.76,11.834784,26.182,0.682,839.5402853,333.7395833,74.446875,8.4196875,8.005,2007,Dec,-0.003,EN,74.446875
12/8/2007,342,0.072,0.173,1.053,0.448,7.31,2.337,-0.339,0.072,0.072,0.879,NA,10.358,10.356,10.12163746,22553.648,20.2982832,26.383,0.685,839.7600657,331.3854167,68.85,8.393541667,6.869,2007,Dec,0.002,EN,68.85
12/9/2007,343,-0.046,0.18,0.969,0.497,5.162,1.916,-0.352,-0.046,0.1,0.974,0.969,10.58,10.556,10.22900424,7947.888,7.1530992,26.325,0.684,845.349749,358.6770833,215.6923913,8.3696875,6.427,2007,Dec,0.024,EN,215.6923913
12/10/2007,344,0.061,0.172,0.532,0.423,8.047,2.271,-0.337,0.061,0.061,0.83,0.532,10.451,10.452,10.29687494,16734.848,15.0613632,34.104,0.797,840.4044505,347.0833333,179.403125,8.3659375,5.987,2007,Dec,-0.001,EN,179.403125
12/11/2007,345,-0.022,0.176,1.126,0.404,8.723,2.202,-0.345,-0.022,0.1,0.792,NA,10.594,10.592,10.4262264,20303.296,18.2729664,43.959,0.925,842.8223907,392.53125,258.2125,8.220416667,5.886,2007,Dec,0.002,EN,258.2125
12/12/2007,346,0.034,0.198,1.473,0.474,6.275,1.912,-0.388,0.034,0.034,0.929,NA,10.849,10.843,10.53728111,26836.368,24.1527312,35.526,0.816,848.6578142,351.28125,143.6145833,8.247083333,5.527,2007,Dec,0.006,EN,143.6145833
12/13/2007,347,0.163,0.185,0.731,0.492,4.71,1.605,-0.363,0.163,0.163,0.965,0.731,10.861,10.846,10.48784259,19819.28,17.837352,32.152,0.77,846.6538554,335.3958333,65.1140625,8.368020833,5.412,2007,Dec,0.015,EN,65.1140625
12/14/2007,348,0.032,0.202,0.942,0.451,4.843,1.845,-0.395,0.032,0.032,0.884,NA,11.123,11.106,10.84174421,27369.888,24.6328992,31.284,0.758,841.8092407,329.0416667,45.91458333,8.3915625,4.323,2007,Dec,0.017,EN,45.91458333
12/15/2007,349,0.18,0.212,0.617,0.457,3.679,1.475,-0.415,0.18,0.18,0.895,0.617,11.302,11.267,10.93218004,28002.208,25.2019872,30.273,0.743,849.2307132,319.75,34.2125,8.39625,4.181,2007,Dec,0.035,EN,34.2125
12/16/2007,350,0.26,0.198,0.383,0.448,3.31,1.317,-0.387,0.26,0.26,0.877,0.383,11.28,11.25,10.87395185,26820.144,24.1381296,29.569,0.732,849.3337043,318.8020833,36.02916667,8.422708333,4.243,2007,Dec,0.03,EN,36.02916667
12/17/2007,351,0.45,0.208,-0.067,0.403,4.111,1.668,-0.407,0.45,0.45,0.79,-0.067,11.115,11.078,10.83642359,27350.544,24.6154896,17.566,0.539,845.9730383,326.15625,51.234375,8.439895833,4.355,2007,Dec,0.037,EN,51.234375
12/18/2007,352,0.501,0.201,0.044,0.392,4.105,1.555,-0.394,0.501,0.501,0.769,0.044,11.127,11.091,10.83837185,24752.208,22.2769872,19.879,0.58,847.673121,347.4583333,76.70416667,8.5346875,4.337,2007,Dec,0.036,EN,76.70416667
12/19/2007,353,0.426,0.195,-0.292,0.369,4.372,1.566,-0.383,0.426,0.426,0.723,-0.292,10.992,10.963,10.83005688,25933.856,23.3404704,23.049,0.633,845.6997048,340.6614583,73.38705882,8.556941176,4.345,2007,Dec,0.029,EN,73.38705882
12/20/2007,354,0.438,0.175,-0.348,0.373,3.293,1.3,-0.343,0.438,0.438,0.732,-0.348,10.766,10.758,10.57147222,17373.2,15.63588,26.272,0.684,844.3714598,329.7604167,56.71354167,8.544479167,4.923,2007,Dec,0.008,EN,56.71354167
12/21/2007,355,0.346,0.173,-0.041,0.356,4.322,1.731,-0.34,0.346,0.346,0.698,-0.041,11.006,10.994,11.08729465,23329.28,20.996352,26.686,0.69,836.9094125,328.8958333,48.69166667,8.442604167,3.323,2007,Dec,0.012,EN,48.69166667
12/22/2007,356,0.571,0.192,-0.149,0.377,2.491,1.285,-0.375,0.571,0.571,0.738,-0.149,11.543,11.483,11.32815681,26980.72,24.282648,22.568,0.625,848.3501069,327.1145833,39.25520833,8.455625,2.888,2007,Dec,0.06,EN,39.25520833
12/23/2007,357,0.681,0.194,-0.226,0.373,3.443,1.259,-0.379,0.681,0.681,0.732,-0.226,11.566,11.527,11.2584426,26715.312,24.0437808,22.136,0.618,850.540481,325.59375,22.88958333,8.554270833,3.071,2007,Dec,0.039,EN,22.88958333
12/24/2007,358,0.775,0.207,-0.547,0.42,2.451,1.174,-0.405,0.775,0.775,0.823,-0.547,11.484,11.432,11.10246526,24147.344,21.7326096,22.098,0.617,848.3449815,319.0520833,15.715625,8.548333333,3.229,2007,Dec,0.052,EN,15.715625
12/25/2007,359,0.554,0.19,-0.178,0.375,2.394,1.208,-0.373,0.554,0.554,0.736,-0.178,11.487,11.426,11.2398266,25013.872,22.5124848,22.045,0.617,840.9344435,336.34375,26.29583333,8.560208333,2.853,2007,Dec,0.061,EN,26.29583333
12/26/2007,360,0.753,0.192,-0.355,0.4,2.813,1.282,-0.377,0.753,0.753,0.784,-0.355,11.603,11.564,11.25576575,17668.56,15.901704,20.999,0.599,841.7556244,326.7083333,20.146875,8.5725,2.399,2007,Dec,0.039,EN,20.146875
12/27/2007,361,0.396,0.18,0.224,0.37,3.84,1.568,-0.352,0.396,0.396,0.724,0.224,11.936,11.898,11.69071455,23336.144,21.0025296,18.623,0.558,835.5663223,334.15625,22.10833333,8.543125,1.37,2007,Dec,0.038,EN,22.10833333
12/28/2007,362,0.483,0.192,-0.241,0.382,3.575,1.583,-0.377,0.483,0.483,0.75,-0.241,11.983,11.946,11.65019362,24792.976,22.3136784,14.414,0.48,844.6411527,316.1145833,7.9625,8.558229167,1.533,2007,Dec,0.037,EN,7.9625
12/29/2007,363,0.5,0.199,-0.183,0.388,3.306,1.548,-0.39,0.5,0.5,0.76,-0.183,11.947,11.832,11.60510209,26637.52,23.973768,15.599,0.503,843.5648863,321.4166667,7.75,8.540104167,1.708,2007,Dec,0.115,EN,7.75
12/30/2007,364,0.693,0.204,-0.236,0.422,3.412,1.319,-0.399,0.693,0.693,0.827,-0.236,11.734,11.676,11.34266762,28005.536,25.2049824,20.483,0.59,844.2282418,330.1458333,10.48125,8.578958333,2.558,2007,Dec,0.058,EN,10.48125
12/31/2007,365,0.491,0.2,0.405,0.416,3.443,1.422,-0.393,0.491,0.491,0.815,0.405,12.155,12.109,11.79600749,29078.176,26.1703584,20.515,0.591,849.5788393,328.4166667,12.69791667,8.5659375,1.706,2007,Dec,0.046,EN,12.69791667
1/1/2008,1,0.557,0.199,0.022,0.432,3.135,1.315,-0.389,0.557,0.557,0.846,0.022,12.488,12.442,12.01068964,21050.224,18.9452016,20.553,0.592,860.2066028,333.1145833,10.21041667,8.563333333,1.128,2008,Jan,0.046,LN,10.21041667
1/2/2008,2,0.48,0.195,0.025,0.412,4.621,1.623,-0.382,0.48,0.48,0.808,0.025,12.325,12.288,11.93007452,26559.728,23.9037552,20.471,0.59,858.1610985,329.1458333,8.717708333,8.5259375,1.125,2008,Jan,0.037,LN,8.717708333
1/3/2008,3,0.628,0.185,-0.571,0.388,3.972,1.634,-0.362,0.628,0.628,0.761,-0.571,11.763,11.713,11.43256936,19924.736,17.9322624,15.161,0.495,851.7110946,323.3541667,7.432291667,8.514479167,2.431,2008,Jan,0.05,LN,7.432291667
1/4/2008,4,0.823,0.198,-0.758,0.365,2.614,1.288,-0.388,0.823,0.823,0.715,-0.758,11.234,11.156,11.00299618,20431.424,18.3882816,15.176,0.495,847.2554827,331.5520833,9.265625,8.616145833,3.681,2008,Jan,0.078,LN,9.265625
1/5/2008,5,0.343,0.166,-0.634,0.344,2.596,1.404,-0.326,0.343,0.343,0.673,-0.634,10.886,10.83,10.76773318,9350.848,8.4157632,15.243,0.496,842.2117322,376.125,40.30416667,8.557291667,4.237,2008,Jan,0.056,LN,40.30416667
1/6/2008,6,0.214,0.141,-0.166,0.336,3.68,1.841,-0.277,0.214,0.214,0.658,-0.166,10.794,10.784,10.91911862,8288.592,7.4597328,21.531,0.607,838.4999546,388.9791667,114.85625,8.436041667,3.646,2008,Jan,0.01,LN,114.85625
1/7/2008,7,0.532,0.189,0.131,0.356,2.508,1.269,-0.371,0.532,0.532,0.697,0.131,11.423,11.361,11.39972156,25385.152,22.8466368,26.642,0.689,837.8441,372.7604167,86.96170213,8.260729167,2.365,2008,Jan,0.062,LN,86.96170213
1/8/2008,8,0.754,0.204,-0.631,0.395,1.876,0.977,-0.4,0.754,0.754,0.773,-0.631,11.666,11.59,11.3051052,27573.312,24.8159808,23.572,0.641,847.698562,363.2604167,54.74583333,8.365833333,2.692,2008,Jan,0.076,LN,54.74583333
1/9/2008,9,1.011,0.205,-0.923,0.354,2.898,0.99,-0.402,1.011,1.011,0.694,-0.923,11.353,11.321,11.32933658,29022.24,26.120016,21.034,0.6,842.2326374,363.4322917,44.0373494,8.658915663,2.563,2008,Jan,0.032,LN,44.0373494
